MSSubClass,LotFrontage,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,GrLivArea,FullBath,KitchenQual,GarageFinish,GarageCars
20,4.442651256490317,9.273784544532717,0.0527397260273972,8,2003,2004,0.3342465753424657,0.4232876712328767,3206,7.395721608602045,2,0.4013698630136986,0.2890410958904109,3
120,4.07753744390572,9.011645501064285,0.0527397260273972,7,2004,2004,0.3342465753424657,0.4232876712328767,1358,7.213768308118642,2,0.4013698630136986,0.2890410958904109,2
60,4.07753744390572,9.109635667854551,0.0541095890410958,6,1998,1998,0.6205479452054794,0.4232876712328767,943,7.401231264413015,2,0.5034246575342466,0.2410958904109589,2
190,4.23410650459726,12.011638020852416,0.0260273972602739,5,1965,1965,0.6205479452054794,0.4445205479452054,1499,7.487733761436444,2,0.5034246575342466,0.2410958904109589,2
20,4.454347296253507,9.557964480394498,0.0171232876712328,9,2005,2006,0.3342465753424657,0.0828767123287671,1922,7.561121589530238,2,0.4013698630136986,0.2410958904109589,3
20,4.248495242049359,9.119868468812108,0.1027397260273972,7,2002,2003,0.3342465753424657,0.4232876712328767,1536,7.336936913707618,2,0.4013698630136986,0.2890410958904109,2
20,4.51085950651685,9.557116483735667,0.05,7,1984,1998,0.3342465753424657,0.4232876712328767,1208,7.390798521735676,2,0.4013698630136986,0.2890410958904109,2
20,4.189654742026425,9.425451751593128,0.1541095890410959,6,1958,1998,0.6205479452054794,0.4445205479452054,1215,7.102499355774649,1,0.5034246575342466,0.4143835616438356,1
60,4.442651256490317,9.560363239834537,0.0260273972602739,8,2002,2002,0.3342465753424657,0.4232876712328767,967,7.553810852008231,2,0.4013698630136986,0.2410958904109589,2
20,4.0943445622221,9.035986984831403,0.0404109589041095,4,1950,1950,0.0095890410958904,0.4445205479452054,721,6.734591659972948,1,0.5034246575342466,0.4143835616438356,1
90,4.23410650459726,9.052984561199976,0.1541095890410959,3,1949,1950,0.6205479452054794,0.0253424657534246,0,6.946975992135418,2,0.5034246575342466,0.4143835616438356,2
120,4.143134726391533,9.08805973726735,0.0527397260273972,9,2005,2005,0.0356164383561643,0.0828767123287671,1684,7.428927194802272,2,0.0684931506849315,0.2890410958904109,2
160,3.58351893845611,7.860185057472165,0.0116438356164383,5,1976,1976,0.6205479452054794,0.4232876712328767,536,7.013915474810528,1,0.5034246575342466,0.4143835616438356,1
50,4.174387269895637,8.769507120030227,0.0397260273972602,6,1939,1950,0.6205479452054794,0.4445205479452054,972,7.3632795869630385,1,0.0267123287671232,0.4143835616438356,1
20,4.23410650459726,9.455010553834672,0.1541095890410959,6,1960,1998,0.6205479452054794,0.4445205479452054,958,6.86484777797086,1,0.5034246575342466,0.2890410958904109,1
20,4.23410650459726,9.775654181026242,0.1541095890410959,6,1960,1960,0.6205479452054794,0.4445205479452054,1478,7.298445101508147,2,0.5034246575342466,0.4143835616438356,2
160,3.58351893845611,7.803026643632217,0.0527397260273972,7,2003,2004,0.3342465753424657,0.4232876712328767,764,7.3938782901077555,2,0.4013698630136986,0.2890410958904109,2
60,4.02535169073515,9.924808634239811,0.0527397260273972,9,2005,2006,0.0356164383561643,0.0828767123287671,1848,7.911324018963353,2,0.0684931506849315,0.2410958904109589,3
120,4.219507705176107,8.964439833539357,0.0527397260273972,9,2007,2007,0.0356164383561643,0.0828767123287671,1869,7.533158807455563,2,0.0684931506849315,0.2890410958904109,2
120,4.23410650459726,8.569975376855206,0.0191780821917808,7,1986,1986,0.6205479452054794,0.4232876712328767,1453,7.281385663570282,1,0.4013698630136986,0.2890410958904109,2
50,4.0943445622221,9.114269903225448,0.0684931506849315,5,1941,1950,0.6205479452054794,0.4445205479452054,616,7.01301578963963,1,0.5034246575342466,0.4143835616438356,1
30,4.0943445622221,9.05017161982336,0.0773972602739726,6,1928,2003,0.6205479452054794,0.4445205479452054,624,6.579251212010101,1,0.5034246575342466,0.4143835616438356,2
50,4.0943445622221,9.035986984831403,0.0171232876712328,6,1940,2000,0.6205479452054794,0.4445205479452054,940,7.374629015218945,1,0.5034246575342466,0.4143835616438356,1
20,4.653960350157523,9.328034514792826,0.1027397260273972,6,1995,1995,0.3342465753424657,0.4232876712328767,1200,7.090076835776092,2,0.4013698630136986,0.2890410958904109,2
20,4.23410650459726,9.13216259091216,0.0541095890410958,6,1992,1992,0.6205479452054794,0.4232876712328767,1158,7.062191632286556,2,0.4013698630136986,0.2890410958904109,2
120,3.784189633918261,8.348537825386098,0.0116438356164383,5,1976,1976,0.6205479452054794,0.4232876712328767,1142,7.040536390215956,1,0.5034246575342466,0.2410958904109589,2
80,4.5217885770490405,8.84361509218395,0.0191780821917808,5,1958,1958,0.6205479452054794,0.4445205479452054,1062,7.20934025660291,1,0.4013698630136986,0.4143835616438356,1
60,4.356708826689592,9.39357817555449,0.0280821917808219,8,1998,1998,0.3342465753424657,0.4232876712328767,1086,7.562161631225652,2,0.4013698630136986,0.2890410958904109,2
85,4.23410650459726,8.927977461002001,0.0335616438356164,6,1978,1978,0.6205479452054794,0.4232876712328767,888,6.815639990074331,1,0.5034246575342466,0.2890410958904109,2
50,4.23410650459726,9.120853205474647,0.0397260273972602,5,1940,1982,0.6205479452054794,0.4445205479452054,883,7.316548177182976,1,0.5034246575342466,0.4143835616438356,1
85,4.158883083359672,8.895766604056085,0.0684931506849315,7,2003,2003,0.3342465753424657,0.0253424657534246,0,7.561121589530238,3,0.4013698630136986,0.2890410958904109,2
160,3.044522437723423,7.426549072397305,0.010958904109589,6,1972,2007,0.6205479452054794,0.4445205479452054,483,6.894670039433482,1,0.4013698630136986,0.4143835616438356,1
60,4.23410650459726,9.84161214881804,0.05,6,1976,1976,0.6205479452054794,0.4232876712328767,796,7.361375428977347,2,0.5034246575342466,0.2410958904109589,2
70,4.07753744390572,9.27706400401909,0.0253424657534246,5,1920,1997,0.6205479452054794,0.4445205479452054,672,7.203405521083095,1,0.5034246575342466,0.4143835616438356,1
20,4.23410650459726,9.159047077588632,0.1541095890410959,6,1963,1963,0.6205479452054794,0.4232876712328767,1394,7.239932591320469,1,0.5034246575342466,0.2890410958904109,2
80,4.61512051684126,9.121509158269568,0.1541095890410959,6,1962,1962,0.6205479452054794,0.4232876712328767,1099,7.266128779556451,1,0.5034246575342466,0.2890410958904109,1
20,4.356708826689592,8.961879012677683,0.1541095890410959,5,1954,1954,0.6205479452054794,0.4445205479452054,1268,7.145196134997171,1,0.5034246575342466,0.2410958904109589,1
20,4.23410650459726,9.193194213141211,0.1541095890410959,5,1959,2006,0.6205479452054794,0.4445205479452054,1063,7.160069207596127,1,0.4013698630136986,0.2410958904109589,2
60,4.23410650459726,9.002208578282412,0.0541095890410958,6,2000,2000,0.6205479452054794,0.4232876712328767,953,7.416979621381154,2,0.5034246575342466,0.2890410958904109,2
50,4.382026634673881,9.748002649695731,0.0191780821917808,4,1959,1959,0.6205479452054794,0.0253424657534246,0,7.370230641807081,2,0.5034246575342466,0.2410958904109589,2
120,3.912023005428146,8.878358040627822,0.0404109589041095,6,1984,1984,0.6205479452054794,0.4232876712328767,744,6.62273632394984,1,0.5034246575342466,0.4143835616438356,1
20,4.3694478524670215,9.271811694064285,0.1541095890410959,5,1953,1953,0.6205479452054794,0.4445205479452054,608,7.1846291527173145,1,0.5034246575342466,0.4143835616438356,1
60,4.174387269895637,9.011889433252344,0.1027397260273972,7,2003,2004,0.3342465753424657,0.4232876712328767,847,7.564238475170491,2,0.4013698630136986,0.2410958904109589,2
30,4.23410650459726,9.212338374638856,0.0684931506849315,1,1922,1950,0.0095890410958904,0.023972602739726,683,6.806829360392176,0,0.0267123287671232,0.0554794520547945,0
85,4.04305126783455,9.087720658428273,0.1027397260273972,5,1996,1996,0.3342465753424657,0.4232876712328767,870,6.81783057145415,1,0.5034246575342466,0.4143835616438356,2
60,4.624972813284271,9.318566777047051,0.0589041095890411,8,2004,2005,0.3342465753424657,0.4232876712328767,1580,7.81035268372429,3,0.4013698630136986,0.2890410958904109,2
20,4.477336814478207,9.34084218004034,0.0171232876712328,9,2010,2010,0.3342465753424657,0.0828767123287671,1856,7.526178913346146,1,0.0684931506849315,0.2410958904109589,3
60,4.0943445622221,9.002454823050954,0.0541095890410958,6,2000,2000,0.6205479452054794,0.4232876712328767,982,7.495541943884256,2,0.5034246575342466,0.2410958904109589,2
50,3.912023005428146,8.517193191416238,0.0171232876712328,5,1924,1950,0.6205479452054794,0.4445205479452054,1026,7.43307534889858,2,0.4013698630136986,0.4143835616438356,1
20,4.0943445622221,8.881836305004146,0.0589041095890411,7,2006,2006,0.3342465753424657,0.4232876712328767,1293,7.170888478512505,2,0.4013698630136986,0.2890410958904109,2
60,4.3694478524670215,9.131838143821223,0.1027397260273972,7,2006,2006,0.3342465753424657,0.4232876712328767,939,7.493873886783559,2,0.4013698630136986,0.2890410958904109,2
45,4.0943445622221,9.104979856318357,0.0404109589041095,6,1928,1950,0.6205479452054794,0.023972602739726,784,6.664409020350408,1,0.5034246575342466,0.4143835616438356,2
60,4.23410650459726,10.880064025283644,0.0191780821917808,6,1992,1992,0.3342465753424657,0.4232876712328767,1580,7.577121930876679,2,0.4013698630136986,0.2410958904109589,2
120,3.7612001156935615,8.065265208897733,0.0116438356164383,8,2004,2005,0.3342465753424657,0.4232876712328767,1256,7.145984467714388,2,0.4013698630136986,0.2410958904109589,2
50,4.060443010546419,9.037176752966994,0.0684931506849315,5,1910,1996,0.6205479452054794,0.4445205479452054,658,7.076653815443951,1,0.5034246575342466,0.0554794520547945,0
80,4.276666119016055,8.881836305004146,0.0684931506849315,6,1976,1976,0.6205479452054794,0.4445205479452054,1041,7.025538314638521,1,0.5034246575342466,0.4143835616438356,1
20,4.532599493153256,9.146548238888403,0.1027397260273972,7,1999,2000,0.3342465753424657,0.4232876712328767,1468,7.2991214627108,2,0.4013698630136986,0.2890410958904109,2
60,4.564348191467836,9.431401757086068,0.0527397260273972,10,2007,2008,0.0356164383561643,0.0828767123287671,1682,7.754481547470383,2,0.0684931506849315,0.2410958904109589,3
50,3.912023005428146,9.036582045842716,0.0684931506849315,5,1900,1950,0.6205479452054794,0.4445205479452054,861,7.220373836723949,1,0.5034246575342466,0.4143835616438356,1
60,4.262679877041316,9.409928663668856,0.0335616438356164,6,2001,2002,0.6205479452054794,0.0828767123287671,804,7.581209826196346,2,0.4013698630136986,0.2410958904109589,2
20,4.23410650459726,9.028698584086984,0.1541095890410959,5,1959,1959,0.6205479452054794,0.0253424657534246,0,6.782192056006791,1,0.5034246575342466,0.2890410958904109,1
30,4.23410650459726,8.915432254432663,0.0397260273972602,4,1941,1950,0.6205479452054794,0.4445205479452054,788,6.669498089857879,1,0.5034246575342466,0.0554794520547945,0
50,4.0943445622221,9.223651386035854,0.0773972602739726,5,1940,1950,0.6205479452054794,0.4445205479452054,735,6.941190055068375,1,0.5034246575342466,0.4143835616438356,1
20,4.219507705176107,9.166492972195906,0.0684931506849315,5,1956,1956,0.6205479452054794,0.4445205479452054,1144,7.042286171939743,1,0.5034246575342466,0.4143835616438356,1
20,4.0943445622221,8.881836305004146,0.1027397260273972,5,1972,1972,0.6205479452054794,0.4445205479452054,894,6.795705775173514,1,0.5034246575342466,0.2890410958904109,2
60,4.23410650459726,8.934586870389676,0.1541095890410959,5,1962,1962,0.6205479452054794,0.4445205479452054,864,7.502186486602924,2,0.5034246575342466,0.2890410958904109,1
30,4.0943445622221,9.101306450952048,0.0253424657534246,5,1920,1950,0.6205479452054794,0.023972602739726,961,6.981934677156389,1,0.5034246575342466,0.4143835616438356,1
60,4.174387269895637,9.002701007197938,0.0589041095890411,7,2006,2007,0.3342465753424657,0.4232876712328767,1092,7.346010209913293,2,0.4013698630136986,0.2410958904109589,2
120,3.6375861597263857,9.61333576618342,0.0075342465753424,8,1996,1996,0.3342465753424657,0.4232876712328767,1260,7.160845906664299,1,0.0684931506849315,0.2410958904109589,2
20,4.174387269895637,9.078749951588586,0.1027397260273972,7,2005,2005,0.3342465753424657,0.4232876712328767,1310,7.177782416195197,2,0.4013698630136986,0.2410958904109589,2
30,4.0943445622221,9.230142999272362,0.0506849315068493,5,1940,1997,0.6205479452054794,0.4445205479452054,672,6.51025834052315,1,0.5034246575342466,0.4143835616438356,1
60,4.532599493153256,9.400133943608838,0.0280821917808219,8,1998,1998,0.3342465753424657,0.4232876712328767,1141,7.724446645633537,2,0.4013698630136986,0.2410958904109589,2
60,4.23410650459726,9.246093541682,0.0541095890410958,6,1995,1996,0.6205479452054794,0.4232876712328767,806,7.360103972989152,2,0.5034246575342466,0.2410958904109589,2
20,4.23410650459726,9.20943996673302,0.0506849315068493,4,1976,1993,0.6205479452054794,0.4445205479452054,1281,7.390181428226429,2,0.5034246575342466,0.4143835616438356,2
50,3.9318256327243257,9.257223957875032,0.0171232876712328,6,1936,1950,0.6205479452054794,0.4445205479452054,1064,7.40184157874383,1,0.5034246575342466,0.4143835616438356,1
70,4.143134726391533,9.653486547052037,0.034931506849315,6,1915,1976,0.6205479452054794,0.4232876712328767,840,7.426549072397305,2,0.5034246575342466,0.4143835616438356,1
60,4.691347882229144,9.55775254863573,0.0527397260273972,7,2006,2006,0.3342465753424657,0.0828767123287671,1063,7.683403681053826,2,0.4013698630136986,0.2890410958904109,3
60,4.442651256490317,9.287301413112312,0.0589041095890411,8,2007,2008,0.3342465753424657,0.0828767123287671,1034,7.639161171659173,2,0.0684931506849315,0.2410958904109589,3
20,4.219507705176107,9.166492972195906,0.0684931506849315,5,1958,1958,0.6205479452054794,0.4445205479452054,1276,7.151485463904735,1,0.5034246575342466,0.4143835616438356,1
190,4.605170185988092,10.453053004618049,0.0541095890410958,5,1955,1955,0.6205479452054794,0.4445205479452054,1056,6.962243464266207,1,0.5034246575342466,0.2410958904109589,2
20,4.23410650459726,8.390041405755754,0.0589041095890411,7,2009,2009,0.0356164383561643,0.0828767123287671,1470,7.298445101508147,2,0.4013698630136986,0.2410958904109589,2
30,4.02535169073515,9.100525505968976,0.0773972602739726,5,1927,1950,0.6205479452054794,0.4445205479452054,1008,6.93537044601511,1,0.5034246575342466,0.4143835616438356,2
60,4.07753744390572,9.326165937481774,0.0404109589041095,7,1993,1993,0.3342465753424657,0.4232876712328767,1080,7.64826303090192,2,0.4013698630136986,0.4143835616438356,3
20,4.290459441148391,9.093694189856862,0.0541095890410958,7,2007,2007,0.3342465753424657,0.4232876712328767,1340,7.200424892944957,2,0.4013698630136986,0.2410958904109589,2
60,4.30406509320417,8.967504187316237,0.0506849315068493,6,1978,1978,0.6205479452054794,0.4445205479452054,672,7.24422751560335,1,0.5034246575342466,0.2410958904109589,2
70,4.454347296253507,10.017708696626151,0.034931506849315,6,1918,1950,0.6205479452054794,0.4232876712328767,1370,7.8724551500639794,2,0.5034246575342466,0.4143835616438356,3
50,4.0943445622221,9.006999447958153,0.0684931506849315,5,1940,1950,0.6205479452054794,0.4445205479452054,756,7.033506484287697,1,0.5034246575342466,0.4143835616438356,1
20,4.174387269895637,9.04192172035122,0.1541095890410959,5,1968,1968,0.6205479452054794,0.4445205479452054,1056,6.962243464266207,1,0.5034246575342466,0.4143835616438356,1
90,4.356708826689592,8.862200330487287,0.0335616438356164,7,1997,1998,0.6205479452054794,0.4232876712328767,1344,7.203405521083095,2,0.5034246575342466,0.2410958904109589,4
20,4.23410650459726,9.719264188452575,0.05,6,1977,2000,0.3342465753424657,0.4232876712328767,1602,7.379008127628304,2,0.4013698630136986,0.2410958904109589,2
20,4.605170185988092,9.98736903651683,0.0335616438356164,5,1954,1954,0.6205479452054794,0.4445205479452054,988,6.895682697747868,1,0.5034246575342466,0.2890410958904109,2
60,4.382026634673881,9.126958763037132,0.0280821917808219,8,1998,1998,0.3342465753424657,0.4232876712328767,1470,7.874739125171811,2,0.4013698630136986,0.2410958904109589,3
20,4.276666119016055,9.104979856318357,0.1541095890410959,6,1956,1956,0.6205479452054794,0.4232876712328767,1196,7.086737934510577,1,0.5034246575342466,0.2890410958904109,1
60,4.0943445622221,8.125039097367745,0.0773972602739726,7,1946,1992,0.6205479452054794,0.4445205479452054,651,7.236339342754344,1,0.5034246575342466,0.4143835616438356,1
80,4.23410650459726,9.457200449907708,0.0404109589041095,7,1989,1989,0.3342465753424657,0.4232876712328767,1518,7.404887575616125,2,0.4013698630136986,0.2410958904109589,2
20,4.343805421853684,9.058703197313225,0.1541095890410959,4,1957,1957,0.6205479452054794,0.4445205479452054,907,6.810142450115136,1,0.5034246575342466,0.4143835616438356,1
20,4.158883083359672,8.819073983267831,0.1027397260273972,7,2007,2007,0.3342465753424657,0.4232876712328767,1208,7.0967213784947605,2,0.4013698630136986,0.2890410958904109,2
20,4.867534450455582,9.346356175893623,0.0260273972602739,6,1988,1988,0.6205479452054794,0.4232876712328767,1392,7.252762418053187,2,0.4013698630136986,0.4143835616438356,2
160,3.044522437723423,7.426549072397305,0.010958904109589,6,1971,1971,0.6205479452054794,0.4445205479452054,483,6.894670039433482,1,0.5034246575342466,0.4143835616438356,1
50,4.0943445622221,8.628018746505122,0.0773972602739726,6,1920,1998,0.6205479452054794,0.4445205479452054,901,7.088408778675395,1,0.5034246575342466,0.0554794520547945,0
160,3.1780538303479458,7.560080465021827,0.010958904109589,5,1971,1971,0.6205479452054794,0.4445205479452054,765,7.21890970761906,1,0.5034246575342466,0.4143835616438356,2
60,4.605170185988092,9.29090601981575,0.0541095890410958,6,1997,1998,0.6205479452054794,0.4232876712328767,926,7.38025578842646,2,0.5034246575342466,0.2410958904109589,2
180,3.044522437723423,7.544332108053688,0.0116438356164383,4,1972,1972,0.6205479452054794,0.4232876712328767,630,6.4457198193855785,1,0.5034246575342466,0.0554794520547945,0
60,3.7612001156935615,9.274910142625483,0.1027397260273972,7,1996,1996,0.3342465753424657,0.4232876712328767,799,7.415175109613295,2,0.4013698630136986,0.2890410958904109,2
50,3.688879454113936,8.389359819906353,0.0773972602739726,6,1920,1950,0.6205479452054794,0.023972602739726,648,7.0192966537150445,1,0.5034246575342466,0.4143835616438356,2
45,3.912023005428146,8.699514748210191,0.0397260273972602,6,1926,2004,0.3342465753424657,0.4445205479452054,884,6.806829360392176,1,0.5034246575342466,0.4143835616438356,1
30,3.688879454113936,8.361708288575842,0.034931506849315,5,1913,2002,0.6205479452054794,0.4445205479452054,440,6.542471960506805,1,0.4013698630136986,0.4143835616438356,1
50,4.204692619390966,9.421735176255844,0.0684931506849315,6,1920,2000,0.6205479452054794,0.4445205479452054,684,7.086737934510577,1,0.4013698630136986,0.4143835616438356,2
20,4.653960350157523,9.644133752071204,0.0527397260273972,10,2008,2008,0.0356164383561643,0.0828767123287671,3094,7.784057002639929,2,0.0684931506849315,0.2410958904109589,3
90,4.5217885770490405,9.401621670141608,0.0684931506849315,4,1955,1955,0.6205479452054794,0.4445205479452054,1440,7.272398392570047,2,0.0267123287671232,0.0554794520547945,0
50,3.951243718581428,8.738735461363474,0.0397260273972602,5,1930,1992,0.6205479452054794,0.4445205479452054,1078,7.360739903058278,2,0.5034246575342466,0.4143835616438356,2
120,3.970291913552122,8.274357006756292,0.0116438356164383,7,2006,2007,0.3342465753424657,0.0828767123287671,1258,7.1372784372603855,2,0.4013698630136986,0.2410958904109589,3
60,4.248495242049359,9.07680897935166,0.1027397260273972,7,1994,1995,0.3342465753424657,0.4232876712328767,915,7.553810852008231,2,0.4013698630136986,0.4143835616438356,2
20,4.290459441148391,9.19573421958682,0.0684931506849315,6,1956,1956,0.6205479452054794,0.4445205479452054,1436,7.4318919168078,1,0.5034246575342466,0.4143835616438356,2
20,4.919980925828125,9.71063069382679,0.1541095890410959,6,1966,2002,0.3342465753424657,0.4445205479452054,1517,7.543273346705446,2,0.4013698630136986,0.2410958904109589,2
60,4.23410650459726,9.32491827668362,0.0541095890410958,7,1998,1999,0.3342465753424657,0.4232876712328767,930,7.542213463193403,2,0.4013698630136986,0.2410958904109589,2
50,3.912023005428146,9.0595174822416,0.0253424657534246,6,1937,1950,0.6205479452054794,0.4445205479452054,780,7.226936018493289,2,0.5034246575342466,0.4143835616438356,1
50,3.912023005428146,8.699514748210191,0.0773972602739726,3,1948,2002,0.6205479452054794,0.4445205479452054,649,7.075808863978387,1,0.5034246575342466,0.4143835616438356,1
30,4.248495242049359,8.64541048921699,0.0773972602739726,6,1930,2005,0.6205479452054794,0.4445205479452054,813,6.70073110954781,1,0.4013698630136986,0.4143835616438356,1
20,4.127134385045092,11.167063280451986,0.0191780821917808,7,1975,1975,0.6205479452054794,0.4232876712328767,1533,7.334981878871814,2,0.4013698630136986,0.4143835616438356,2
60,4.23410650459726,9.138092207768558,0.0260273972602739,6,1996,1997,0.3342465753424657,0.0828767123287671,872,7.470793774195062,2,0.5034246575342466,0.2410958904109589,2
60,4.31748811353631,9.104979856318357,0.0589041095890411,8,2008,2008,0.3342465753424657,0.4232876712328767,768,7.371489295214277,2,0.4013698630136986,0.2890410958904109,2
90,4.143134726391533,9.137447046455858,0.0335616438356164,5,1976,1976,0.6205479452054794,0.4445205479452054,1728,7.454719949364001,2,0.5034246575342466,0.4143835616438356,2
20,4.382026634673881,9.169518377455928,0.05,7,1973,1973,0.6205479452054794,0.4445205479452054,1242,7.124478262493424,1,0.5034246575342466,0.4143835616438356,2
70,3.5263605246161616,8.427487278331744,0.0773972602739726,5,1916,1950,0.6205479452054794,0.4445205479452054,624,7.203405521083095,1,0.5034246575342466,0.4143835616438356,3
20,4.23410650459726,10.88232106538262,0.0191780821917808,4,1954,1994,0.6205479452054794,0.4232876712328767,1364,7.416378479192928,1,0.4013698630136986,0.2410958904109589,2
70,4.23410650459726,8.536995818712418,0.0773972602739726,8,1925,1996,0.6205479452054794,0.4445205479452054,588,7.418180822726788,1,0.4013698630136986,0.4143835616438356,1
50,4.23410650459726,8.855805992536562,0.0397260273972602,5,1950,1950,0.6205479452054794,0.4445205479452054,709,7.0925737159746784,1,0.4013698630136986,0.4143835616438356,1
60,4.31748811353631,8.987696695703624,0.0589041095890411,8,2009,2009,0.3342465753424657,0.4232876712328767,832,7.567862605463882,2,0.5034246575342466,0.2410958904109589,2
70,4.0943445622221,8.881836305004146,0.0171232876712328,7,1936,2007,0.3342465753424657,0.4232876712328767,560,7.034387929915503,1,0.4013698630136986,0.2890410958904109,2
20,4.0943445622221,9.0217190130337,0.0506849315068493,5,1965,1965,0.6205479452054794,0.4445205479452054,864,6.761572768804055,1,0.5034246575342466,0.4143835616438356,1
70,4.30406509320417,9.391661428436556,0.034931506849315,6,1934,1995,0.6205479452054794,0.4445205479452054,715,7.414572881350589,1,0.5034246575342466,0.4143835616438356,1
20,4.0943445622221,9.0395520509959,0.1027397260273972,5,1978,1978,0.6205479452054794,0.4232876712328767,1040,6.946975992135418,2,0.5034246575342466,0.0554794520547945,0
120,4.23410650459726,8.030084094267563,0.0116438356164383,7,2004,2004,0.3342465753424657,0.4232876712328767,1375,7.254177846456518,2,0.4013698630136986,0.2410958904109589,2
20,4.442651256490317,9.271247306879705,0.1541095890410959,7,1970,1970,0.6205479452054794,0.4445205479452054,1277,7.152268856032539,1,0.5034246575342466,0.4143835616438356,2
70,4.3694478524670215,9.156939595249067,0.1541095890410959,5,1942,1995,0.6205479452054794,0.4445205479452054,728,7.404887575616125,1,0.4013698630136986,0.4143835616438356,1
20,4.584967478670572,9.343821763350665,0.0527397260273972,8,2006,2006,0.3342465753424657,0.4232876712328767,1626,7.3987862754199485,2,0.4013698630136986,0.2890410958904109,3
60,4.330733340286331,9.136801468641313,0.0404109589041095,6,1993,1993,0.3342465753424657,0.4232876712328767,832,7.444248649496705,2,0.4013698630136986,0.2890410958904109,2
120,4.23410650459726,8.827614750837508,0.0171232876712328,8,1985,1985,0.3342465753424657,0.4232876712328767,1488,7.31455283232408,1,0.4013698630136986,0.2890410958904109,2
60,4.5217885770490405,9.388653907372598,0.05,7,1977,1977,0.6205479452054794,0.4232876712328767,808,7.585281078639126,2,0.5034246575342466,0.2890410958904109,2
180,3.555348061489413,8.209308411646937,0.0684931506849315,6,2005,2005,0.6205479452054794,0.4232876712328767,547,6.977281341630747,1,0.5034246575342466,0.2890410958904109,2
20,4.700480365792417,9.614270969992395,0.0527397260273972,8,2006,2007,0.3342465753424657,0.0828767123287671,1976,7.588829878307813,2,0.4013698630136986,0.2890410958904109,3
120,3.713572066704308,8.58110651715989,0.0171232876712328,8,2000,2000,0.3342465753424657,0.4232876712328767,1494,7.409741954080923,2,0.0684931506849315,0.2890410958904109,2
20,4.382026634673881,9.045465728785947,0.0506849315068493,5,1963,1963,0.6205479452054794,0.4445205479452054,970,6.877296071497429,1,0.5034246575342466,0.4143835616438356,2
20,4.31748811353631,9.482274087459825,0.1027397260273972,6,1997,1998,0.6205479452054794,0.4232876712328767,1478,7.30854279753919,2,0.4013698630136986,0.2410958904109589,2
60,4.653960350157523,9.524640032332234,0.0527397260273972,9,2006,2006,0.0356164383561643,0.4232876712328767,2153,7.879669914604289,2,0.0684931506849315,0.2410958904109589,3
20,4.3694478524670215,9.272093768251665,0.1027397260273972,8,2007,2008,0.3342465753424657,0.0828767123287671,1705,7.4489161025442,2,0.4013698630136986,0.2890410958904109,3
30,3.912023005428146,8.686935966003333,0.0773972602739726,4,1937,2000,0.6205479452054794,0.023972602739726,907,7.030857476116121,1,0.5034246575342466,0.4143835616438356,2
20,4.584967478670572,9.682404377188837,0.0527397260273972,9,2004,2005,0.3342465753424657,0.0828767123287671,1833,7.52294091807237,2,0.4013698630136986,0.2410958904109589,3
20,4.276666119016055,9.37974553683691,0.0527397260273972,9,2003,2004,0.3342465753424657,0.0828767123287671,1792,7.491087593534876,2,0.0684931506849315,0.2410958904109589,3
70,3.912023005428146,7.824046010856292,0.0773972602739726,7,1915,2005,0.3342465753424657,0.4445205479452054,910,7.509883061154913,1,0.0684931506849315,0.4143835616438356,1
120,3.4657359027997265,8.411832675758411,0.0335616438356164,6,1998,1998,0.6205479452054794,0.0828767123287671,1216,7.103322062526113,2,0.5034246575342466,0.4143835616438356,2
20,4.23410650459726,8.956479847999912,0.0506849315068493,5,1962,2001,0.6205479452054794,0.4445205479452054,999,6.906754778648554,1,0.4013698630136986,0.4143835616438356,1
20,4.382026634673881,9.169518377455928,0.1541095890410959,5,1950,2007,0.3342465753424657,0.4445205479452054,1113,7.014814351275545,1,0.4013698630136986,0.4143835616438356,1
20,4.3694478524670215,9.23883064237581,0.1541095890410959,5,1965,1965,0.6205479452054794,0.4445205479452054,1073,6.9782137426306985,1,0.5034246575342466,0.2890410958904109,2
20,4.248495242049359,9.412709624073916,0.05,5,1971,1971,0.6205479452054794,0.4232876712328767,1484,7.302496423727326,2,0.5034246575342466,0.4143835616438356,2
190,4.0943445622221,9.287301413112312,0.0773972602739726,5,1900,1970,0.6205479452054794,0.4445205479452054,954,7.789040401657477,2,0.5034246575342466,0.4143835616438356,2
180,3.044522437723423,7.330405211844402,0.0116438356164383,4,1970,2002,0.6205479452054794,0.4232876712328767,630,6.4457198193855785,1,0.4013698630136986,0.4143835616438356,1
160,4.23410650459726,7.887959336599945,0.0116438356164383,5,1976,1976,0.6205479452054794,0.4232876712328767,264,7.173191742486599,1,0.5034246575342466,0.2410958904109589,1
50,4.3694478524670215,9.157993891603974,0.1541095890410959,6,1941,1950,0.6205479452054794,0.4445205479452054,806,7.363913501405819,1,0.0267123287671232,0.4143835616438356,1
60,4.653960350157523,9.653614941479894,0.0541095890410958,6,2006,2006,0.3342465753424657,0.4232876712328767,728,7.283448228756631,2,0.5034246575342466,0.2890410958904109,2
20,4.248495242049359,8.97853441008332,0.1541095890410959,5,1960,1960,0.6205479452054794,0.4445205479452054,1269,7.145984467714388,1,0.5034246575342466,0.4143835616438356,1
