,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_Nan,MasVnrArea_Nan,GarageYrBlt_Nan,Alley_Missing,MasVnrType_Missing,BsmtQual_Missing,BsmtCond_Missing,BsmtExposure_Missing,BsmtFinType1_Missing,BsmtFinType2_Missing,Electrical_Missing,FireplaceQu_Missing,GarageType_Missing,GarageFinish_Missing,GarageQual_Missing,GarageCond_Missing,PoolQC_Missing,Fence_Missing,MiscFeature_Missing
428,429,20,0.7883561643835616,4.1588830833596715,8.819073983267831,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.10273972602739725,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,7,5,2007,2007,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.3047945205479452,108.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.4232876712328767,0.897945205479452,0.6527397260273973,0.2863013698630137,664,0.8602739726027397,0,544,1208,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,7.0967213784947605,0,0,7.0967213784947605,1,0,2,0,2,1,0.40136986301369865,6,0.9315068493150684,0,0.4726027397260274,0.5958904109589042,2007.0,0.28904109589041094,2,628,0.897945205479452,0.9082191780821918,0.9178082191780822,105,54,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,9,2007,0.08356164383561644,0.08561643835616438,12.182804018590819,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
429,430,20,0.7883561643835616,4.867534450455582,9.346356175893625,0.9958904109589041,0.9376712328767123,0.3315068493150685,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.026027397260273973,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,6,5,1988,1988,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.4232876712328767,0.897945205479452,0.07808219178082192,0.2863013698630137,1005,0.8602739726027397,0,387,1392,0.9780821917808219,0.29315068493150687,0.934931506849315,0.9136986301369863,7.252762418053187,0,0,7.252762418053187,1,0,2,0,3,1,0.40136986301369865,6,0.9315068493150684,1,0.21438356164383562,0.5958904109589042,1988.0,0.4143835616438356,2,576,0.897945205479452,0.9082191780821918,0.9178082191780822,0,0,169,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,3,2009,0.8678082191780822,0.8205479452054795,12.072541252905651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
430,431,160,0.14931506849315068,3.044522437723423,7.426549072397305,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.010958904109589041,0.863013698630137,0.9897260273972602,0.02945205479452055,0.3047945205479452,6,5,1971,1971,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.3047945205479452,232.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.44452054794520546,0.897945205479452,0.6527397260273973,0.1506849315068493,387,0.8602739726027397,0,96,483,0.9780821917808219,0.29315068493150687,0.934931506849315,0.9136986301369863,6.180016653652572,504,0,6.894670039433482,0,0,1,1,2,1,0.5034246575342466,4,0.9315068493150684,0,0.4726027397260274,0.2650684931506849,1971.0,0.4143835616438356,1,264,0.897945205479452,0.9082191780821918,0.9178082191780822,0,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,7,2008,0.02945205479452055,0.06917808219178082,11.355101379776661,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
431,432,50,0.14931506849315068,4.0943445622221,8.628018746505122,0.9958904109589041,0.9376712328767123,0.3315068493150685,0.04315068493150685,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.0773972602739726,0.05547945205479452,0.9897260273972602,0.8356164383561644,0.10547945205479452,6,7,1920,1998,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.1,0.44452054794520546,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,901,901,0.9780821917808219,0.16506849315068492,0.934931506849315,0.9136986301369863,6.992096427415888,110,0,7.088408778675395,0,0,1,0,4,1,0.5034246575342466,7,0.9315068493150684,0,0.4726027397260274,0.05547945205479452,1980.0,0.05547945205479452,0,0,0.05547945205479452,0.05547945205479452,0.06164383561643835,0,98,0,0,0,0,0.9952054794520548,0.10753424657534247,0.963013698630137,0,9,2008,0.0061643835616438354,0.06917808219178082,11.288531131754366,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
432,433,160,0.14931506849315068,3.1780538303479458,7.560080465021827,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.010958904109589041,0.863013698630137,0.9897260273972602,0.07808219178082192,0.3047945205479452,5,5,1971,1971,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.3047945205479452,376.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.44452054794520546,0.897945205479452,0.6527397260273973,0.1506849315068493,471,0.8602739726027397,0,294,765,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,6.639875833826536,600,0,7.21890970761906,1,0,1,1,2,1,0.5034246575342466,6,0.021232876712328767,0,0.4726027397260274,0.2650684931506849,1971.0,0.4143835616438356,2,440,0.897945205479452,0.9082191780821918,0.9178082191780822,240,36,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,8,2007,0.8678082191780822,0.8205479452054795,11.715866308966918,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
433,434,60,0.7883561643835616,4.605170185988092,9.29090601981575,0.9958904109589041,0.9376712328767123,0.3315068493150685,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.05410958904109589,0.863013698630137,0.9897260273972602,0.8356164383561644,0.3047945205479452,6,5,1997,1998,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.44315068493150683,0.4232876712328767,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,926,926,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,6.8308742346461795,678,0,7.38025578842646,0,0,2,1,3,1,0.5034246575342466,7,0.9315068493150684,1,0.21438356164383562,0.5958904109589042,1997.0,0.2410958904109589,2,470,0.897945205479452,0.9082191780821918,0.9178082191780822,0,36,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,7,2008,0.8678082191780822,0.8205479452054795,12.106252310247962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
434,435,180,0.14931506849315068,3.044522437723423,7.5443321080536885,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.011643835616438357,0.863013698630137,0.9897260273972602,0.02945205479452055,0.025342465753424658,4,7,1972,1972,0.7815068493150685,0.9821917808219178,0.04178082191780822,0.0410958904109589,0.5917808219178082,0.0,0.6205479452054794,0.1,0.43424657534246575,0.4232876712328767,0.897945205479452,0.15136986301369862,0.1506849315068493,495,0.8602739726027397,0,135,630,0.9780821917808219,0.16506849315068492,0.934931506849315,0.9136986301369863,6.4457198193855785,0,0,6.4457198193855785,1,0,1,0,1,1,0.5034246575342466,3,0.9315068493150684,0,0.4726027397260274,0.05547945205479452,1980.0,0.05547945205479452,0,0,0.05547945205479452,0.05547945205479452,0.9178082191780822,88,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,6,2008,0.8678082191780822,0.8205479452054795,11.302204433654575,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
435,436,60,0.7883561643835616,3.7612001156935624,9.274910142625483,0.9958904109589041,0.9376712328767123,0.028082191780821917,0.897945205479452,0.9993150684931507,0.06438356164383562,0.9465753424657535,0.10273972602739725,0.013013698630136987,0.9897260273972602,0.8356164383561644,0.3047945205479452,7,6,1996,1996,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.5917808219178082,0.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.4232876712328767,0.897945205479452,0.15136986301369862,0.2863013698630137,385,0.013013698630136987,344,70,799,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,6.717804695023691,834,0,7.415175109613295,1,0,2,1,3,1,0.40136986301369865,6,0.9315068493150684,1,0.21438356164383562,0.5958904109589042,1996.0,0.28904109589041094,2,550,0.897945205479452,0.9082191780821918,0.9178082191780822,158,61,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,4,2009,0.003424657534246575,0.8205479452054795,12.26434155365415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
436,437,50,0.14931506849315068,3.6888794541139363,8.389359819906353,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.0773972602739726,0.863013698630137,0.9897260273972602,0.8356164383561644,0.10547945205479452,6,8,1920,1950,0.7815068493150685,0.9821917808219178,0.017123287671232876,0.01780821917808219,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.1,0.023972602739726026,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,648,648,0.9780821917808219,0.29315068493150687,0.934931506849315,0.06438356164383562,6.598509028614515,384,0,7.0192966537150445,0,0,1,0,2,1,0.5034246575342466,6,0.9315068493150684,0,0.4726027397260274,0.2650684931506849,1990.0,0.4143835616438356,2,440,0.897945205479452,0.9082191780821918,0.9178082191780822,0,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,10,2006,0.8678082191780822,0.8205479452054795,11.661345470088502,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
437,438,45,0.14931506849315068,3.912023005428146,8.699514748210191,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.03972602739726028,0.863013698630137,0.9897260273972602,0.8356164383561644,0.009589041095890411,6,7,1926,2004,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.5917808219178082,0.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.44452054794520546,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,884,884,0.9780821917808219,0.16506849315068492,0.934931506849315,0.9136986301369863,6.806829360392176,0,0,6.806829360392176,0,0,1,0,2,1,0.5034246575342466,4,0.9315068493150684,0,0.4726027397260274,0.2650684931506849,1926.0,0.4143835616438356,1,180,0.897945205479452,0.9082191780821918,0.9178082191780822,0,0,105,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,1,2009,0.8678082191780822,0.8205479452054795,11.686878772093667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
438,439,30,0.7883561643835616,3.6888794541139363,8.361708288575842,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.03493150684931507,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,5,6,1913,2002,0.7815068493150685,0.9821917808219178,0.01780821917808219,0.01780821917808219,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.44315068493150683,0.44452054794520546,0.897945205479452,0.6527397260273973,0.050684931506849315,365,0.8602739726027397,0,75,440,0.9780821917808219,0.29315068493150687,0.06506849315068493,0.9136986301369863,6.542471960506805,0,0,6.542471960506805,0,0,1,0,2,1,0.40136986301369865,4,0.9315068493150684,1,0.2602739726027397,0.2650684931506849,1990.0,0.4143835616438356,1,352,0.009589041095890411,0.9082191780821918,0.02054794520547945,0,0,34,0,0,0,0.9952054794520548,0.10753424657534247,0.963013698630137,0,3,2007,0.8678082191780822,0.8205479452054795,11.411446296020374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
439,440,50,0.7883561643835616,4.204692619390966,9.421735176255844,0.9958904109589041,0.03424657534246575,0.6335616438356164,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.0684931506849315,0.863013698630137,0.9897260273972602,0.8356164383561644,0.10547945205479452,6,8,1920,2000,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.1,0.44452054794520546,0.030821917808219176,0.07808219178082192,0.2945205479452055,0,0.8602739726027397,0,684,684,0.9780821917808219,0.16506849315068492,0.934931506849315,0.9136986301369863,6.52795791762255,512,0,7.086737934510577,0,0,1,0,3,1,0.40136986301369865,7,0.9315068493150684,0,0.4726027397260274,0.2650684931506849,2005.0,0.4143835616438356,2,528,0.897945205479452,0.9082191780821918,0.9178082191780822,0,46,0,0,0,0,0.9952054794520548,0.04041095890410959,0.03356164383561644,800,8,2009,0.003424657534246575,0.8205479452054795,11.608235644774552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
440,441,20,0.7883561643835616,4.653960350157523,9.644133752071205,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.05273972602739726,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,10,5,2008,2008,0.1958904109589041,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.08767123287671233,200.0,0.03561643835616438,0.8780821917808219,0.44315068493150683,0.08287671232876713,0.897945205479452,0.09178082191780822,0.2863013698630137,1767,0.013013698630136987,539,788,3094,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,7.784057002639929,0,0,7.784057002639929,1,0,2,0,2,1,0.0684931506849315,10,0.9315068493150684,2,0.2602739726027397,0.5958904109589042,2008.0,0.2410958904109589,3,672,0.897945205479452,0.9082191780821918,0.9178082191780822,0,72,0,0,170,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,4,2009,0.8678082191780822,0.8205479452054795,13.226723392728571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441,442,90,0.7883561643835616,4.5217885770490405,9.401621670141608,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.0684931506849315,0.863013698630137,0.9897260273972602,0.03561643835616438,0.49726027397260275,4,4,1955,1955,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.3047945205479452,270.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.44452054794520546,0.897945205479452,0.6527397260273973,0.1506849315068493,133,0.8602739726027397,0,1307,1440,0.9780821917808219,0.29315068493150687,0.06506849315068493,0.018493150684931507,7.272398392570047,0,0,7.272398392570047,0,0,2,0,4,2,0.02671232876712329,8,0.9315068493150684,0,0.4726027397260274,0.05547945205479452,1980.0,0.05547945205479452,0,0,0.05547945205479452,0.05547945205479452,0.9178082191780822,0,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,9,2008,0.8678082191780822,0.8205479452054795,11.678439903447801,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
442,443,50,0.14931506849315068,3.9512437185814275,8.738735461363474,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.03972602739726028,0.863013698630137,0.9897260273972602,0.8356164383561644,0.10547945205479452,5,7,1930,1992,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.44315068493150683,0.44452054794520546,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,1078,1078,0.9780821917808219,0.29315068493150687,0.934931506849315,0.9136986301369863,7.028201432058005,445,0,7.360739903058278,0,0,2,0,3,1,0.5034246575342466,8,0.9315068493150684,1,0.2602739726027397,0.2650684931506849,1930.0,0.4143835616438356,2,360,0.897945205479452,0.9082191780821918,0.02054794520547945,0,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,6,2008,0.8678082191780822,0.8205479452054795,12.000891794590137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
443,444,120,0.7883561643835616,3.970291913552122,8.274357006756292,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.011643835616438357,0.863013698630137,0.9897260273972602,0.07808219178082192,0.49726027397260275,7,5,2006,2007,0.7815068493150685,0.9821917808219178,0.01780821917808219,0.026027397260273973,0.3047945205479452,72.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.08287671232876713,0.897945205479452,0.15136986301369862,0.2945205479452055,0,0.8602739726027397,0,1258,1258,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,7.1372784372603855,0,0,7.1372784372603855,0,0,2,0,2,1,0.40136986301369865,6,0.9315068493150684,1,0.2602739726027397,0.5958904109589042,2007.0,0.2410958904109589,3,648,0.897945205479452,0.9082191780821918,0.9178082191780822,144,16,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,6,2007,0.08356164383561644,0.08561643835616438,12.058152515453552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
444,445,60,0.7883561643835616,4.248495242049359,9.07680897935166,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.10273972602739725,0.863013698630137,0.9897260273972602,0.8356164383561644,0.3047945205479452,7,5,1994,1995,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.5917808219178082,0.0,0.33424657534246577,0.1,0.44315068493150683,0.4232876712328767,0.897945205479452,0.6527397260273973,0.2863013698630137,642,0.8602739726027397,0,273,915,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,6.838405200847344,975,0,7.553810852008231,1,0,2,1,4,1,0.40136986301369865,8,0.9315068493150684,1,0.21438356164383562,0.5958904109589042,1994.0,0.4143835616438356,2,493,0.897945205479452,0.9082191780821918,0.9178082191780822,144,133,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,7,2008,0.8678082191780822,0.8205479452054795,12.254862809699606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
445,446,20,0.7883561643835616,4.290459441148391,9.19573421958682,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.0684931506849315,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,6,5,1956,1956,0.1958904109589041,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.44452054794520546,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,1436,1436,0.9780821917808219,0.03356164383561644,0.934931506849315,0.9136986301369863,7.4318919168078,0,0,7.4318919168078,0,0,1,0,3,1,0.5034246575342466,7,0.9315068493150684,1,0.2602739726027397,0.5958904109589042,1956.0,0.4143835616438356,2,480,0.897945205479452,0.9082191780821918,0.9178082191780822,0,0,0,0,0,0,0.9952054794520548,0.10753424657534247,0.963013698630137,0,11,2009,0.02945205479452055,0.8205479452054795,11.755871643580617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
446,447,20,0.7883561643835616,4.919980925828125,9.71063069382679,0.9958904109589041,0.9376712328767123,0.3315068493150685,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.1541095890410959,0.005479452054794521,0.9897260273972602,0.8356164383561644,0.49726027397260275,6,6,1966,2002,0.7815068493150685,0.9821917808219178,0.03424657534246575,0.09726027397260274,0.5917808219178082,0.0,0.33424657534246577,0.8780821917808219,0.43424657534246575,0.44452054794520546,0.897945205479452,0.6527397260273973,0.1506849315068493,247,0.036986301369863014,713,557,1517,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,7.543273346705446,0,0,7.543273346705446,0,0,2,1,2,1,0.40136986301369865,6,0.010273972602739725,1,0.2602739726027397,0.5958904109589042,1966.0,0.2410958904109589,2,578,0.897945205479452,0.9082191780821918,0.9178082191780822,0,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,6,2010,0.8678082191780822,0.8205479452054795,12.154779351142624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
447,448,60,0.7883561643835616,4.23410650459726,9.324918276683619,0.9958904109589041,0.9376712328767123,0.3315068493150685,0.897945205479452,0.9993150684931507,0.18013698630136987,0.9465753424657535,0.05410958904109589,0.863013698630137,0.9897260273972602,0.8356164383561644,0.3047945205479452,7,5,1998,1999,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.5917808219178082,0.0,0.33424657534246577,0.8780821917808219,0.44315068493150683,0.4232876712328767,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,930,930,0.9780821917808219,0.16506849315068492,0.934931506849315,0.9136986301369863,6.862757913051401,930,0,7.542213463193403,0,0,2,1,4,1,0.40136986301369865,10,0.9315068493150684,1,0.21438356164383562,0.5958904109589042,1998.0,0.2410958904109589,2,431,0.897945205479452,0.9082191780821918,0.9178082191780822,89,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,7,2006,0.8678082191780822,0.8205479452054795,12.205572520488492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
448,449,50,0.14931506849315068,3.912023005428146,9.0595174822416,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.04315068493150685,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.025342465753424658,0.863013698630137,0.9897260273972602,0.8356164383561644,0.10547945205479452,6,6,1937,1950,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.1,0.44452054794520546,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,780,780,0.9780821917808219,0.29315068493150687,0.934931506849315,0.9136986301369863,6.659293919683638,596,0,7.226936018493289,0,0,2,0,3,1,0.5034246575342466,7,0.9315068493150684,1,0.2602739726027397,0.2650684931506849,1937.0,0.4143835616438356,1,198,0.897945205479452,0.9082191780821918,0.06164383561643835,0,0,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,6,2006,0.8678082191780822,0.8205479452054795,11.691071650353702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
449,450,50,0.14931506849315068,3.912023005428146,8.699514748210191,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.0773972602739726,0.863013698630137,0.9897260273972602,0.8356164383561644,0.10547945205479452,3,7,1948,2002,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.5917808219178082,0.0,0.6205479452054794,0.1,0.43424657534246575,0.44452054794520546,0.897945205479452,0.6527397260273973,0.1506849315068493,331,0.8602739726027397,0,318,649,0.9780821917808219,0.5075342465753425,0.934931506849315,0.9136986301369863,6.520621127558696,504,0,7.075808863978387,0,0,1,1,2,1,0.5034246575342466,6,0.9315068493150684,0,0.4726027397260274,0.2650684931506849,1981.0,0.4143835616438356,1,308,0.897945205479452,0.9082191780821918,0.9178082191780822,0,176,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,6,2007,0.8678082191780822,0.8205479452054795,11.695247021764184,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
450,451,30,0.14931506849315068,4.248495242049359,8.64541048921699,0.9958904109589041,0.9376712328767123,0.6335616438356164,0.897945205479452,0.9993150684931507,0.7205479452054795,0.9465753424657535,0.0773972602739726,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,6,8,1930,2005,0.1958904109589041,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.1,0.44452054794520546,0.897945205479452,0.6527397260273973,0.2945205479452055,0,0.8602739726027397,0,813,813,0.9780821917808219,0.5075342465753425,0.934931506849315,0.06438356164383562,6.70073110954781,0,0,6.70073110954781,0,0,1,0,2,1,0.40136986301369865,5,0.9315068493150684,0,0.4726027397260274,0.2650684931506849,1932.0,0.4143835616438356,1,270,0.03287671232876712,0.023972602739726026,0.06164383561643835,0,113,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,6,2006,0.8678082191780822,0.8205479452054795,11.608235644774552,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
451,452,20,0.7883561643835616,4.127134385045092,11.167063280451986,0.9958904109589041,0.9376712328767123,0.3315068493150685,0.024657534246575342,0.9993150684931507,0.7205479452054795,0.04452054794520548,0.019178082191780823,0.863013698630137,0.9897260273972602,0.8356164383561644,0.49726027397260275,7,5,1975,1975,0.7815068493150685,0.00410958904109589,0.07397260273972603,0.09726027397260274,0.5917808219178082,0.0,0.6205479452054794,0.8780821917808219,0.43424657534246575,0.4232876712328767,0.897945205479452,0.09178082191780822,0.1506849315068493,655,0.8602739726027397,0,878,1533,0.9780821917808219,0.29315068493150687,0.934931506849315,0.9136986301369863,7.334981878871814,0,0,7.334981878871814,1,0,2,0,2,1,0.40136986301369865,5,0.9315068493150684,2,0.21438356164383562,0.5958904109589042,1975.0,0.4143835616438356,2,576,0.897945205479452,0.9082191780821918,0.9178082191780822,200,54,0,0,0,0,0.9952054794520548,0.8075342465753425,0.963013698630137,0,12,2006,0.8678082191780822,0.8205479452054795,12.542544882151386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
